site_id,region,country,site_type,operator,latitude,longitude,DOA,FIRMWARE,INTERMITTENT,MECH_DAMAGE,NO_POWER,OTHER,OVERHEAT,RF_FAULT
ST-01898,AMER,Colombia,Cell Site,Claro,5.04411,-84.16025,2,4,2,1,2,1,3,5
ST-01899,EMEA,Poland,Warehouse,,50.58257,29.76589,3,2,1,2,2,5,0,5
ST-01900,EMEA,Austria,Integration Center,,48.78543,8.48907,2,4,2,1,7,3,1,1
ST-01901,EMEA,Italy,Cell Site,A1 Telekom,49.8463,29.19196,1,3,3,2,0,0,0,6
ST-01902,EMEA,Spain,Cell Site,Orange,50.62,-5.08262,4,4,1,1,3,1,1,2
ST-01903,EMEA,Poland,Cell Site,Three,57.8172,13.63287,4,3,0,0,3,6,3,3
ST-01904,AMER,USA,Cell Site,AT&T,-20.77051,-90.78032,1,1,2,1,3,0,4,3
ST-01905,APAC,India,Cell Site,Singtel,5.70088,138.03801,1,3,5,0,2,1,2,6
ST-01906,AMER,Canada,Cell Site,AT&T,-28.62351,-69.4229,2,3,0,2,2,1,0,5
ST-01907,EMEA,UK,Data Center,Telefónica,43.44146,-6.75549,3,2,2,3,4,4,1,5
ST-01908,AMER,USA,Warehouse,,4.04625,-99.98921,2,2,0,0,2,3,1,5
ST-01909,AMER,Argentina,Data Center,T-Mobile US,38.55454,-78.32341,1,3,1,3,3,4,1,2
ST-01910,APAC,India,Warehouse,,18.61812,131.46138,1,1,3,2,1,5,2,3
ST-01911,EMEA,Poland,Cell Site,Telenor,47.98301,13.81193,2,4,1,2,1,3,4,4
ST-01912,APAC,South Korea,Cell Site,SK Telecom,32.77788,126.02853,3,2,4,4,2,2,0,0
ST-01913,EMEA,Netherlands,Cell Site,Three,51.47598,18.16564,4,1,1,2,0,2,1,3
ST-01914,APAC,South Korea,Data Center,SK Telecom,11.25582,95.86239,2,3,3,1,5,2,2,3
ST-01915,EMEA,France,Integration Center,,50.56668,-1.03934,1,2,0,2,4,3,2,3
ST-01916,EMEA,Italy,Cell Site,Telefónica,36.19051,0.17288,2,1,0,1,3,2,6,3
ST-01917,EMEA,Sweden,Cell Site,Telia,53.00674,18.33686,0,1,1,3,2,4,1,5
ST-01918,EMEA,Poland,Warehouse,,57.58149,17.0091,3,2,3,1,0,2,3,1
ST-01919,APAC,Malaysia,Data Center,Singtel,18.14934,103.02497,4,1,2,2,1,5,3,2
ST-01920,EMEA,Netherlands,Cell Site,Vodafone,53.96001,6.47884,3,2,3,2,3,6,3,5
ST-01921,AMER,Mexico,Data Center,Verizon,38.39397,-65.93499,2,5,2,0,2,2,2,5
ST-01922,AMER,Chile,Cell Site,AT&T,-3.35892,-86.24702,1,3,0,2,3,2,2,3
ST-01923,EMEA,Italy,Cell Site,Deutsche Telekom,57.84083,5.89039,3,2,0,2,2,1,2,6
ST-01924,APAC,South Korea,Integration Center,,28.56541,108.89085,2,4,2,1,0,0,0,5
ST-01925,APAC,Vietnam,Cell Site,NTT Docomo,29.51996,98.67999,4,2,3,4,2,2,3,6
ST-01926,EMEA,Netherlands,Warehouse,,55.89714,29.32638,3,5,1,0,1,4,3,7
ST-01927,APAC,Thailand,Cell Site,Bharti Airtel,30.86513,107.95623,2,4,0,4,1,3,6,6
ST-01928,EMEA,Poland,Warehouse,,48.8801,16.78401,4,2,2,1,1,4,5,3
ST-01929,APAC,Australia,Integration Center,,8.52203,104.14511,3,3,1,3,2,2,3,3
ST-01930,EMEA,Spain,Warehouse,,55.04427,27.81141,4,3,1,2,2,1,1,1
ST-01931,APAC,India,Data Center,Telstra,11.61905,97.37916,3,0,4,4,0,4,1,3
ST-01932,EMEA,Italy,Cell Site,Orange,59.54055,2.79874,5,3,3,2,1,4,0,9
ST-01933,APAC,Japan,Cell Site,Telstra,31.36052,108.95056,3,1,0,1,2,3,2,2
ST-01934,EMEA,UK,Cell Site,Telefónica,58.72695,13.98145,3,2,1,0,3,6,3,7
ST-01935,EMEA,Sweden,Cell Site,Telia,45.37785,-2.86668,3,4,2,1,1,2,0,5
ST-01936,AMER,Argentina,Warehouse,,-11.99771,-65.72122,0,4,1,4,1,3,1,3
ST-01937,AMER,Argentina,Cell Site,Rogers,-29.87483,-93.72628,2,1,1,1,4,2,1,8
ST-01938,APAC,Malaysia,Data Center,Telstra,8.51253,93.53398,1,8,2,3,1,6,1,8
ST-01939,EMEA,Austria,Warehouse,,52.141,29.25088,1,2,2,1,2,3,3,0
ST-01940,APAC,Indonesia,Cell Site,NTT Docomo,6.42879,129.94663,1,5,1,2,5,1,1,5
ST-01941,AMER,Mexico,Cell Site,AT&T,-19.11451,-61.04878,2,6,2,3,0,4,3,2
ST-01942,EMEA,Austria,Cell Site,Telenor,47.67628,23.90064,2,1,2,1,1,1,0,2
ST-01943,EMEA,Netherlands,Data Center,Deutsche Telekom,39.2639,25.41027,0,2,2,0,0,5,3,9
ST-01944,APAC,Singapore,Cell Site,Singtel,4.18393,91.14461,4,2,0,3,0,1,1,1
ST-01945,APAC,Indonesia,Warehouse,,28.64946,95.32606,7,3,1,1,2,5,3,4
ST-01946,APAC,China,Data Center,Bharti Airtel,34.76628,121.06371,1,5,2,0,0,3,0,4
ST-01947,AMER,Argentina,Cell Site,Bell,-5.21165,-88.90901,1,5,0,1,1,1,4,6
ST-01948,APAC,China,Integration Center,,4.19519,124.33585,1,4,0,2,3,2,1,9
ST-01949,APAC,South Korea,Integration Center,,36.76408,127.8386,2,3,2,1,0,4,1,4
ST-01950,APAC,Japan,Data Center,Telstra,25.15638,95.93541,2,1,2,1,2,3,7,6
ST-01951,AMER,Argentina,Integration Center,,39.48664,-61.38464,3,1,2,4,3,6,1,2
ST-01952,APAC,Japan,Cell Site,Maxis,11.24988,111.01817,1,2,0,1,1,1,3,2
ST-01953,EMEA,Spain,Warehouse,,35.35128,23.27619,3,0,1,1,1,4,0,0
ST-01954,AMER,Colombia,Data Center,Rogers,-33.1329,-80.53967,2,1,1,2,1,2,0,4
ST-01955,EMEA,France,Cell Site,Telenor,49.41174,-7.77832,3,2,3,6,2,2,3,6
ST-01956,EMEA,Sweden,Cell Site,Telenor,39.3917,21.63336,3,9,3,1,3,0,1,3
ST-01957,AMER,USA,Cell Site,AT&T,-12.27197,-71.01111,2,2,2,3,1,3,0,3
ST-01958,APAC,India,Data Center,SK Telecom,30.2183,110.36592,3,2,2,1,1,4,2,3
ST-01959,EMEA,Sweden,Data Center,Telefónica,36.59378,-9.56773,2,2,2,0,3,2,1,4
ST-01960,EMEA,Austria,Cell Site,Three,47.31284,-7.14183,2,2,2,4,3,3,1,4
ST-01961,EMEA,Germany,Cell Site,Telenor,53.16181,5.23296,1,4,2,1,3,1,5,0
ST-01962,AMER,Mexico,Cell Site,Rogers,26.49609,-83.67353,0,1,4,2,2,2,1,2
ST-01963,EMEA,Italy,Cell Site,A1 Telekom,50.7084,23.32071,1,5,0,3,4,2,1,5
ST-01964,EMEA,UK,Cell Site,Three,57.11132,-9.32469,2,5,5,5,1,4,2,7
ST-01965,EMEA,Italy,Cell Site,Deutsche Telekom,51.13764,12.56538,1,2,1,3,1,6,3,7
ST-01966,EMEA,Austria,Data Center,Orange,50.92596,-7.6762,0,3,3,2,4,2,1,4
ST-01967,AMER,Chile,Warehouse,,-28.70934,-80.1208,2,3,0,0,0,5,1,4
ST-01968,EMEA,Germany,Cell Site,Orange,36.42787,21.05643,1,3,2,2,3,6,0,5
ST-01969,AMER,Canada,Cell Site,Rogers,34.52291,-95.30704,5,6,3,0,2,4,0,5
ST-01970,EMEA,France,Cell Site,Vodafone,46.37645,13.79924,6,2,1,3,1,0,1,4
ST-01971,EMEA,Czechia,Warehouse,,56.48614,29.5372,2,2,2,1,3,3,1,6
ST-01972,AMER,Canada,Cell Site,Claro,-33.45008,-80.94644,2,3,3,1,2,5,1,5
ST-01973,EMEA,Netherlands,Integration Center,,55.08212,21.8346,8,0,1,1,0,1,0,3
ST-01974,APAC,Australia,Cell Site,Maxis,22.13152,99.11288,3,5,3,1,2,1,0,4
ST-01975,APAC,China,Cell Site,Maxis,22.80476,109.57771,0,6,3,4,3,2,0,3
ST-01976,APAC,Indonesia,Cell Site,Telstra,16.95555,106.43342,4,4,8,3,0,5,1,3
ST-01977,AMER,Mexico,Cell Site,Rogers,-21.99617,-70.47044,2,1,1,3,3,5,0,4
ST-01978,EMEA,Netherlands,Data Center,Deutsche Telekom,52.7122,11.71329,2,7,3,1,1,6,4,2
ST-01979,EMEA,Netherlands,Integration Center,,43.86989,22.9074,1,6,2,3,3,3,1,5
ST-01980,EMEA,Poland,Cell Site,Three,38.99751,7.3828,3,3,3,2,1,0,3,2
ST-01981,AMER,Brazil,Integration Center,,23.81605,-67.14007,1,3,0,1,1,1,2,2
ST-01982,AMER,Brazil,Cell Site,TIM Brasil,23.46493,-95.29183,3,0,1,1,5,3,1,5
ST-01983,EMEA,Netherlands,Cell Site,Deutsche Telekom,37.53232,-7.98271,5,3,4,2,2,2,1,4
ST-01984,EMEA,Netherlands,Cell Site,Three,48.99942,-0.28242,5,3,3,1,4,7,2,3
ST-01985,AMER,Colombia,Cell Site,Rogers,-20.64227,-96.60109,4,6,3,1,3,2,2,3
ST-01986,EMEA,Germany,Cell Site,Telenor,51.04468,20.13656,2,1,2,1,4,4,0,4
ST-01987,AMER,Canada,Integration Center,,42.19887,-76.18349,3,4,1,2,2,5,1,4
ST-01988,APAC,Singapore,Data Center,Bharti Airtel,14.81521,113.52071,0,2,1,0,3,4,2,6
ST-01989,EMEA,Spain,Cell Site,Orange,50.90376,18.5201,3,5,1,1,5,1,2,2
ST-01990,EMEA,France,Cell Site,A1 Telekom,51.12103,28.47617,4,5,1,2,2,4,1,1
ST-01991,EMEA,Czechia,Cell Site,Vodafone,53.75522,20.02484,3,3,1,2,2,3,0,2
ST-01992,EMEA,Poland,Cell Site,Telia,55.49514,8.41514,2,2,0,1,3,3,1,3
ST-01993,APAC,Indonesia,Warehouse,,11.29391,130.81195,2,6,3,0,3,1,2,2
ST-01994,AMER,USA,Warehouse,,6.7762,-75.71296,3,4,1,2,0,5,1,4
ST-01995,EMEA,Netherlands,Cell Site,Telefónica,45.73979,5.84234,0,4,1,1,1,1,3,6
ST-01996,EMEA,Germany,Cell Site,Deutsche Telekom,51.78151,16.61375,6,2,2,2,2,1,1,6
ST-01997,EMEA,UK,Integration Center,,42.7256,-2.4406,5,3,2,2,0,4,3,3
ST-01998,APAC,Indonesia,Cell Site,Bharti Airtel,6.12165,95.68893,3,0,1,3,3,2,4,1
ST-01999,AMER,Chile,Warehouse,,38.59298,-88.55401,3,5,1,2,3,5,1,4
ST-02000,EMEA,Spain,Cell Site,Vodafone,51.96355,1.49698,4,0,0,2,3,5,0,0
