sku_id,total_returns,avg_inventory,total_shipped_qty,failure_rate,vendor,category,technology,unit_weight_kg,unit_volume_m3,std_cost_usd,supplier_nominal_lead_time_days,DOA,FIRMWARE,INTERMITTENT,MECH_DAMAGE,NO_POWER,OTHER,OVERHEAT,RF_FAULT
SKU-00989,3,8.743589743589743,197,0.015228426395939087,ZTE,Antenna,4G,44.9,0.4601,103.26,15,1,1,0,0,0,1,0,0
SKU-04681,3,9.257142857142858,197,0.015228426395939087,Ciena,RAN,4G,27.11,0.2784,360.7,42,1,0,1,1,0,0,0,0
SKU-03503,4,8.24390243902439,263,0.015209125475285171,Nokia,Core,5G,22.51,0.2397,1067.52,53,0,0,1,0,0,1,0,2
SKU-04834,4,9.326530612244898,263,0.015209125475285171,ZTE,RAN,Dual (4G/5G),20.76,0.2128,724.93,12,1,0,0,0,0,0,0,3
SKU-01285,4,8.35897435897436,263,0.015209125475285171,Samsung,Core,5G,34.18,0.3599,353.39,78,0,0,0,0,0,2,1,1
SKU-03382,6,10.2,395,0.015189873417721518,Ericsson,Cabling,5G,34.84,0.3509,507.95,28,2,0,1,0,0,1,0,2
SKU-01912,3,9.128205128205128,198,0.015151515151515152,Cisco,RAN,4G,19.17,0.1922,999.48,87,1,1,0,0,0,0,1,0
SKU-03895,3,9.228571428571428,198,0.015151515151515152,Ericsson,Optical Transport,5G,23.54,0.2404,1492.12,14,0,0,1,0,0,0,2,0
SKU-02136,5,7.975609756097561,331,0.015105740181268883,Ericsson,Microwave,Dual (4G/5G),40.47,0.4088,307.58,26,0,1,1,0,0,0,1,2
SKU-04833,5,8.92,331,0.015105740181268883,Nokia,Power,4G,12.66,0.1304,228.94,61,0,0,1,0,0,0,3,1
SKU-01680,5,9.772727272727273,331,0.015105740181268883,Huawei,Microwave,5G,36.43,0.3737,516.53,21,1,1,0,0,0,0,2,1
SKU-03340,5,7.555555555555555,331,0.015105740181268883,ZTE,Small Cell,5G,40.8,0.4217,444.55,14,1,1,1,0,0,0,2,0
SKU-03047,5,9.333333333333334,331,0.015105740181268883,ZTE,Small Cell,4G,10.18,0.1045,90.46,40,1,0,0,0,0,1,0,3
SKU-02324,5,9.176470588235293,331,0.015105740181268883,Ericsson,Fiber,Dual (4G/5G),4.3,0.0528,1100.37,45,1,0,0,1,1,1,0,1
SKU-00715,4,9.369565217391305,265,0.01509433962264151,Juniper,Optical Transport,5G,17.0,0.1866,147.64,12,0,1,0,2,0,0,1,0
SKU-02904,4,8.583333333333334,265,0.01509433962264151,ZTE,Cabling,5G,11.21,0.1198,396.89,23,1,2,0,0,0,0,0,1
SKU-03808,5,8.659574468085106,332,0.015060240963855422,Huawei,Core,4G,25.86,0.2769,227.71,77,1,1,0,1,1,1,0,0
SKU-01449,5,7.090909090909091,332,0.015060240963855422,Samsung,Edge Router,4G,4.29,0.0623,119.21,78,1,0,1,0,2,0,0,1
SKU-03615,5,8.75,332,0.015060240963855422,Ericsson,Antenna,4G,5.54,0.0587,1647.63,80,0,1,1,0,1,1,0,1
SKU-01925,4,9.285714285714286,266,0.015037593984962405,ZTE,Optical Transport,5G,28.09,0.2899,331.27,31,1,0,1,0,0,1,0,1
SKU-00451,4,9.545454545454545,266,0.015037593984962405,Samsung,Microwave,4G,45.28,0.4558,147.67,44,1,0,0,0,0,0,1,2
SKU-04646,5,7.651162790697675,333,0.015015015015015015,Cisco,Power,5G,37.92,0.3842,482.77,17,3,0,0,0,0,1,0,1
SKU-00569,5,7.529411764705882,333,0.015015015015015015,Juniper,RAN,4G,45.65,0.4574,218.12,5,0,0,1,1,2,0,0,1
SKU-01776,3,8.894736842105264,200,0.015,HPE Aruba,Core,4G,10.35,0.1228,792.82,43,1,0,0,1,1,0,0,0
SKU-02187,4,8.621621621621621,267,0.0149812734082397,ZTE,Core,5G,9.55,0.0981,2806.78,49,1,1,0,0,1,0,0,1
SKU-00603,4,8.710526315789474,267,0.0149812734082397,Cisco,Power,Dual (4G/5G),7.32,0.0739,114.66,40,0,1,0,1,0,0,0,2
SKU-00134,4,8.725,267,0.0149812734082397,Cisco,RAN,5G,22.82,0.2371,652.99,55,1,0,0,2,1,0,0,0
SKU-00483,5,8.0,334,0.014970059880239521,Samsung,Optical Transport,5G,16.96,0.182,436.29,49,1,0,1,0,0,0,0,3
SKU-01385,5,8.511627906976743,334,0.014970059880239521,Juniper,Microwave,5G,25.97,0.2722,149.23,65,0,1,0,1,0,1,1,1
SKU-02594,4,9.483870967741936,268,0.014925373134328358,HPE Aruba,RAN,Dual (4G/5G),20.41,0.2154,1149.43,85,1,0,1,0,0,1,0,1
SKU-04868,3,9.6,201,0.014925373134328358,HPE Aruba,Fiber,4G,6.46,0.0771,159.85,68,0,0,1,0,0,1,1,0
SKU-00500,5,8.63888888888889,336,0.01488095238095238,Huawei,Edge Router,4G,17.2,0.1824,1046.21,72,0,1,2,0,0,0,0,2
SKU-03836,5,8.80952380952381,336,0.01488095238095238,Cisco,RAN,5G,15.54,0.1648,103.19,49,2,1,0,0,0,0,1,1
SKU-03037,5,9.666666666666666,336,0.01488095238095238,Huawei,Edge Router,4G,32.2,0.342,237.39,82,4,0,0,0,0,1,0,0
SKU-02096,5,7.586206896551724,336,0.01488095238095238,Ericsson,Fiber,5G,47.33,0.4781,567.69,74,0,3,0,0,0,0,0,2
SKU-04140,5,8.318181818181818,336,0.01488095238095238,Ericsson,Power,5G,26.72,0.2681,572.86,56,1,1,0,0,0,0,1,2
SKU-00654,4,9.974358974358974,269,0.01486988847583643,Huawei,Antenna,5G,8.72,0.0984,826.85,13,1,0,0,0,0,0,0,3
SKU-01008,4,9.0,269,0.01486988847583643,Ciena,Antenna,Dual (4G/5G),28.6,0.3035,371.69,81,1,0,1,1,0,0,0,1
SKU-02524,6,8.533333333333333,404,0.01485148514851485,Ciena,Cabling,5G,11.7,0.1258,39.49,8,1,1,1,0,0,1,0,2
SKU-00756,6,9.714285714285714,404,0.01485148514851485,Cisco,Antenna,5G,23.85,0.2453,367.79,73,0,1,1,2,0,2,0,0
SKU-01797,5,9.425,337,0.01483679525222552,Nokia,RAN,5G,35.4,0.3563,523.06,87,0,1,0,1,1,1,0,1
SKU-02673,5,9.659574468085106,337,0.01483679525222552,Cisco,Optical Transport,4G,35.04,0.3695,296.63,42,0,2,1,1,0,0,0,1
SKU-03369,6,8.80952380952381,405,0.014814814814814815,Nokia,RAN,4G,22.55,0.2371,235.98,33,0,2,0,1,1,2,0,0
SKU-03051,5,8.285714285714286,338,0.014792899408284023,ZTE,Fiber,5G,14.47,0.154,77.0,67,0,1,0,0,0,0,1,3
SKU-04166,5,11.366666666666667,338,0.014792899408284023,HPE Aruba,Fiber,4G,12.83,0.1317,312.51,82,1,1,0,1,0,0,0,2
SKU-00774,5,8.977272727272727,338,0.014792899408284023,Ciena,Core,Dual (4G/5G),47.29,0.4832,766.58,72,1,2,0,1,0,0,0,1
SKU-03535,3,9.52,203,0.014778325123152709,Cisco,Antenna,4G,12.55,0.1266,118.87,70,0,2,1,0,0,0,0,0
SKU-00369,6,8.512195121951219,406,0.014778325123152709,Samsung,Core,Dual (4G/5G),47.77,0.4934,78.78,89,0,0,0,1,4,0,0,1
SKU-00389,4,9.567567567567568,271,0.014760147601476014,Samsung,Optical Transport,Dual (4G/5G),17.56,0.1823,257.11,18,0,1,0,1,0,0,1,1
SKU-03370,4,8.973684210526315,271,0.014760147601476014,HPE Aruba,Antenna,Dual (4G/5G),12.94,0.1403,904.42,9,2,0,0,0,0,0,1,1
SKU-03669,4,9.857142857142858,271,0.014760147601476014,Juniper,RAN,4G,13.9,0.143,197.9,74,0,1,0,0,1,0,0,2
SKU-00549,4,8.735294117647058,272,0.014705882352941176,Samsung,Power,5G,50.74,0.5254,752.04,79,0,0,0,0,0,2,0,2
SKU-01085,4,9.148148148148149,272,0.014705882352941176,Ciena,Edge Router,4G,19.6,0.2023,208.74,15,0,1,2,1,0,0,0,0
SKU-03901,4,9.676470588235293,272,0.014705882352941176,Ericsson,Core,5G,21.71,0.2304,609.09,58,0,1,0,1,0,0,1,1
SKU-01900,5,9.487179487179487,340,0.014705882352941176,Juniper,Antenna,5G,10.89,0.1135,335.01,65,0,0,1,0,0,3,0,1
SKU-00396,4,8.340909090909092,273,0.014652014652014652,Ericsson,Edge Router,4G,3.82,0.058,969.84,78,0,1,0,2,0,0,0,1
SKU-03362,4,8.210526315789474,273,0.014652014652014652,Cisco,Fiber,5G,50.07,0.5059,260.3,53,1,1,0,0,1,0,0,1
SKU-00236,5,10.285714285714286,342,0.014619883040935672,Samsung,Small Cell,4G,31.92,0.3242,96.57,49,0,2,0,0,0,2,0,1
SKU-03387,5,8.925,342,0.014619883040935672,Ericsson,Power,5G,9.49,0.099,278.12,76,1,0,2,1,0,0,0,1
SKU-04634,5,8.96875,342,0.014619883040935672,Ciena,Optical Transport,5G,30.41,0.3191,602.89,68,0,1,0,1,1,0,1,1
SKU-01014,5,8.565217391304348,343,0.014577259475218658,Huawei,Fiber,5G,14.81,0.152,333.2,32,3,1,0,0,1,0,0,0
SKU-04391,5,8.483870967741936,343,0.014577259475218658,ZTE,Optical Transport,5G,16.62,0.1795,890.14,67,0,1,1,0,1,1,0,1
SKU-02388,5,10.411764705882353,343,0.014577259475218658,Huawei,Fiber,4G,25.62,0.2563,342.8,38,1,1,1,0,1,0,0,1
SKU-03310,4,8.738095238095237,275,0.014545454545454545,ZTE,Fiber,4G,20.84,0.2146,498.53,26,0,2,0,0,0,1,1,0
SKU-03774,4,8.933333333333334,275,0.014545454545454545,ZTE,Edge Router,5G,15.79,0.1599,483.95,18,0,1,0,1,0,0,0,2
SKU-01692,5,8.625,344,0.014534883720930232,ZTE,Fiber,4G,11.98,0.1296,500.37,64,0,0,0,1,1,0,1,2
SKU-01010,4,9.11111111111111,276,0.014492753623188406,Ericsson,Core,Dual (4G/5G),12.36,0.1367,620.2,87,0,1,0,0,2,1,0,0
SKU-03466,5,9.783783783783784,345,0.014492753623188406,Nokia,RAN,5G,16.86,0.1833,474.28,44,0,1,1,1,1,0,1,0
SKU-01866,4,8.409090909090908,276,0.014492753623188406,Cisco,Fiber,5G,6.84,0.0825,836.04,65,1,0,0,1,0,0,0,2
SKU-03053,5,9.63888888888889,345,0.014492753623188406,Nokia,Edge Router,4G,17.73,0.1878,751.88,29,1,0,0,2,0,2,0,0
SKU-01290,4,9.581818181818182,276,0.014492753623188406,Cisco,Fiber,4G,6.09,0.0783,71.93,47,0,1,0,0,0,2,0,1
SKU-01434,5,9.789473684210526,345,0.014492753623188406,Nokia,Core,Dual (4G/5G),65.05,0.6572,329.54,8,0,1,0,1,1,1,1,0
SKU-01239,5,8.76086956521739,346,0.014450867052023121,Ciena,Small Cell,4G,54.3,0.547,275.11,82,0,1,1,1,0,0,0,2
SKU-02395,4,9.222222222222221,277,0.01444043321299639,Nokia,Fiber,4G,27.33,0.2918,80.22,89,0,0,0,2,0,1,1,0
SKU-03969,4,9.055555555555555,277,0.01444043321299639,Cisco,RAN,5G,40.49,0.4205,367.77,51,1,2,0,1,0,0,0,0
SKU-03923,3,8.75,208,0.014423076923076924,Ericsson,RAN,5G,13.28,0.1349,336.51,9,1,2,0,0,0,0,0,0
SKU-01987,5,9.076923076923077,347,0.01440922190201729,Cisco,Power,5G,8.65,0.0932,443.15,11,0,0,0,1,1,1,0,2
SKU-02009,6,8.35483870967742,417,0.014388489208633094,ZTE,Cabling,4G,52.05,0.5338,862.81,71,0,2,0,0,0,1,1,2
SKU-01992,4,9.073170731707316,278,0.014388489208633094,HPE Aruba,Power,4G,23.23,0.2505,528.1,82,1,0,0,0,0,1,0,2
SKU-02128,4,9.121951219512194,278,0.014388489208633094,Nokia,Antenna,Dual (4G/5G),39.49,0.4135,337.56,29,0,1,1,0,1,0,0,1
SKU-02405,5,9.675675675675675,348,0.014367816091954023,Ericsson,Fiber,5G,7.82,0.0933,80.91,70,1,1,1,0,0,1,0,1
SKU-01671,3,9.511627906976743,209,0.014354066985645933,Cisco,Antenna,4G,15.09,0.1587,732.42,25,0,0,0,0,2,0,0,1
SKU-03080,3,9.45,209,0.014354066985645933,Ericsson,Small Cell,5G,21.69,0.2276,339.53,37,2,1,0,0,0,0,0,0
SKU-02017,3,10.439024390243903,209,0.014354066985645933,Ericsson,Microwave,5G,15.99,0.1633,264.9,13,0,1,1,0,1,0,0,0
SKU-03447,4,8.702702702702704,279,0.014336917562724014,Ciena,Small Cell,5G,11.13,0.1297,330.07,59,0,1,1,1,1,0,0,0
SKU-02051,4,8.075,279,0.014336917562724014,Cisco,RAN,5G,19.26,0.2021,848.86,47,0,2,0,0,0,0,0,2
SKU-00287,3,9.431372549019608,210,0.014285714285714285,Nokia,Microwave,Dual (4G/5G),77.51,0.7915,216.57,79,0,0,1,0,0,0,1,1
SKU-01593,3,8.91891891891892,210,0.014285714285714285,Nokia,Optical Transport,5G,15.46,0.1625,619.82,70,0,2,1,0,0,0,0,0
SKU-02315,5,8.736842105263158,351,0.014245014245014245,NEC,Edge Router,4G,50.93,0.5271,383.07,61,0,0,2,0,1,1,0,1
SKU-02897,5,9.785714285714286,351,0.014245014245014245,NEC,Fiber,5G,43.57,0.4469,691.12,5,1,1,0,0,1,1,0,1
SKU-03095,4,9.387096774193548,281,0.014234875444839857,Huawei,Fiber,5G,18.26,0.1935,191.17,36,0,1,0,1,0,0,1,1
SKU-03242,5,8.25,352,0.014204545454545454,Huawei,Fiber,5G,11.3,0.1142,1491.91,46,1,2,0,0,0,1,0,1
SKU-01091,5,9.272727272727273,352,0.014204545454545454,Nokia,Small Cell,4G,10.64,0.1189,252.25,9,0,0,0,0,1,1,1,2
SKU-01041,4,8.761904761904763,282,0.014184397163120567,HPE Aruba,Power,5G,25.31,0.2646,246.3,70,0,1,0,1,0,0,1,1
SKU-00225,4,9.387096774193548,282,0.014184397163120567,Juniper,RAN,5G,24.71,0.2511,547.29,84,0,0,1,0,0,0,0,3
SKU-01349,5,9.066666666666666,353,0.014164305949008499,ZTE,Fiber,Dual (4G/5G),19.1,0.2105,1301.01,70,1,0,0,1,1,0,0,2
SKU-02862,5,8.386363636363637,353,0.014164305949008499,NEC,Cabling,4G,12.94,0.1415,2398.19,39,1,0,1,0,1,0,1,1
SKU-03511,4,10.1875,283,0.014134275618374558,NEC,Antenna,4G,50.34,0.5225,268.93,37,2,0,1,0,0,0,0,1
SKU-01843,5,9.35135135135135,354,0.014124293785310734,Nokia,Small Cell,4G,12.93,0.1417,106.81,81,0,1,3,0,0,0,1,0
SKU-02561,4,8.170731707317072,284,0.014084507042253521,Ciena,RAN,5G,6.02,0.0607,177.74,44,0,0,0,0,0,2,1,1
SKU-04101,5,9.348837209302326,355,0.014084507042253521,Juniper,Fiber,Dual (4G/5G),2.41,0.041,1112.73,24,0,1,0,1,1,0,1,1
SKU-02667,6,8.854166666666666,427,0.01405152224824356,Juniper,Fiber,4G,26.32,0.2823,299.9,25,0,2,1,1,1,0,0,1
SKU-02666,4,10.551724137931034,285,0.014035087719298246,Ciena,Core,Dual (4G/5G),36.59,0.3846,396.33,9,0,0,0,0,1,2,0,1
SKU-04696,4,9.216216216216216,285,0.014035087719298246,Huawei,RAN,Dual (4G/5G),14.56,0.1529,245.91,69,0,0,1,0,0,1,1,1
SKU-02105,3,9.342105263157896,214,0.014018691588785047,Huawei,Edge Router,4G,22.4,0.2301,339.93,5,0,0,0,1,0,0,1,1
SKU-02646,5,8.971428571428572,357,0.014005602240896359,NEC,Cabling,Dual (4G/5G),7.48,0.0934,205.26,24,0,1,1,0,0,1,1,1
SKU-02302,5,9.418604651162791,357,0.014005602240896359,HPE Aruba,Core,5G,9.34,0.098,1183.07,66,0,0,1,0,0,1,2,1
SKU-00195,4,7.609756097560975,286,0.013986013986013986,Cisco,Edge Router,5G,19.63,0.2071,892.61,25,0,1,0,1,1,0,0,1
SKU-04388,4,8.833333333333334,286,0.013986013986013986,Ciena,Power,5G,39.59,0.4111,138.23,25,0,2,0,0,1,1,0,0
SKU-02304,5,9.674418604651162,358,0.013966480446927373,Nokia,Fiber,4G,18.75,0.2018,1333.53,46,0,0,1,0,1,0,0,3
SKU-01508,4,8.522727272727273,287,0.013937282229965157,Cisco,Small Cell,5G,13.62,0.1553,592.17,38,0,1,1,0,0,0,0,2
SKU-00975,4,10.09375,288,0.013888888888888888,ZTE,Small Cell,Dual (4G/5G),31.4,0.3306,677.28,26,0,0,1,1,0,0,1,1
SKU-03718,5,9.2,360,0.013888888888888888,NEC,RAN,Dual (4G/5G),25.48,0.2675,947.66,77,0,0,0,1,2,0,2,0
SKU-03140,3,9.76923076923077,216,0.013888888888888888,NEC,Microwave,4G,40.21,0.4066,2139.87,20,1,0,0,0,1,0,1,0
SKU-03130,3,9.151515151515152,216,0.013888888888888888,Cisco,RAN,5G,22.64,0.2377,460.19,32,0,0,1,0,1,0,1,0
SKU-03476,4,9.72,289,0.01384083044982699,NEC,RAN,Dual (4G/5G),39.44,0.4028,264.4,53,0,1,0,1,1,1,0,0
SKU-00645,4,9.186046511627907,289,0.01384083044982699,Ericsson,Fiber,5G,30.35,0.318,476.19,35,2,0,0,0,1,0,0,1
SKU-02337,4,8.428571428571429,289,0.01384083044982699,Samsung,Edge Router,4G,48.54,0.5005,412.27,23,1,0,2,1,0,0,0,0
SKU-01611,3,8.551020408163266,217,0.013824884792626729,Ciena,Small Cell,4G,4.32,0.0586,226.92,67,0,2,0,0,0,0,0,1
SKU-01485,4,8.71875,290,0.013793103448275862,Juniper,Antenna,4G,11.19,0.1294,72.38,62,0,0,1,0,0,2,0,1
SKU-02842,3,9.431818181818182,218,0.013761467889908258,Samsung,Optical Transport,4G,34.6,0.3516,186.21,42,1,0,0,0,0,0,0,2
SKU-01471,3,8.790697674418604,218,0.013761467889908258,Cisco,Fiber,4G,49.78,0.5003,349.58,61,0,0,0,1,1,1,0,0
SKU-04950,3,9.0,218,0.013761467889908258,ZTE,Antenna,Dual (4G/5G),7.38,0.0863,2633.32,59,0,1,0,0,0,1,0,1
SKU-02915,4,8.177777777777777,292,0.0136986301369863,Samsung,RAN,5G,21.7,0.2231,130.67,19,2,0,0,0,0,1,0,1
SKU-03585,5,9.194444444444445,365,0.0136986301369863,Huawei,Fiber,5G,15.54,0.1669,3268.37,21,2,1,0,1,0,1,0,0
SKU-04240,3,9.416666666666666,219,0.0136986301369863,Huawei,Small Cell,4G,41.6,0.4349,458.8,81,0,0,0,1,0,2,0,0
SKU-03473,3,7.9,220,0.013636363636363636,HPE Aruba,Optical Transport,5G,40.82,0.416,471.99,63,0,0,0,0,0,1,2,0
SKU-03518,4,8.15,294,0.013605442176870748,Cisco,Edge Router,Dual (4G/5G),18.47,0.2025,555.25,57,0,2,0,2,0,0,0,0
SKU-01369,4,7.488888888888889,295,0.013559322033898305,Ericsson,Cabling,5G,11.6,0.118,659.58,17,0,0,0,0,0,1,2,1
SKU-02520,4,8.479166666666666,296,0.013513513513513514,HPE Aruba,Fiber,Dual (4G/5G),13.74,0.155,231.18,86,2,1,0,1,0,0,0,0
SKU-00557,4,9.029411764705882,296,0.013513513513513514,Ericsson,Fiber,Dual (4G/5G),8.11,0.0987,190.21,42,2,0,0,0,2,0,0,0
SKU-04287,4,10.108108108108109,296,0.013513513513513514,Nokia,Antenna,5G,40.57,0.4163,402.11,83,2,0,0,1,0,1,0,0
SKU-02599,4,8.35483870967742,297,0.013468013468013467,Nokia,Small Cell,4G,74.41,0.7542,642.92,15,0,0,1,1,0,2,0,0
SKU-02012,4,8.4,297,0.013468013468013467,NEC,Optical Transport,Dual (4G/5G),33.64,0.3547,1178.44,35,0,0,0,0,1,3,0,0
SKU-02444,3,8.512820512820513,223,0.013452914798206279,Samsung,Fiber,4G,28.24,0.2957,392.41,59,0,1,1,1,0,0,0,0
SKU-01533,4,10.21951219512195,298,0.013422818791946308,HPE Aruba,Optical Transport,4G,3.79,0.0534,1629.76,77,0,2,1,0,0,1,0,0
SKU-03011,4,8.92156862745098,298,0.013422818791946308,Samsung,RAN,5G,20.64,0.2258,547.79,82,1,0,0,0,1,1,1,0
SKU-01346,4,9.255813953488373,298,0.013422818791946308,Nokia,Power,5G,19.51,0.2032,3515.58,78,0,2,1,0,0,1,0,0
SKU-04336,4,9.024390243902438,298,0.013422818791946308,ZTE,RAN,4G,13.69,0.1412,186.83,55,0,1,1,0,0,0,2,0
SKU-01615,5,8.375,373,0.013404825737265416,Ericsson,Fiber,4G,15.63,0.1583,338.56,23,0,1,0,1,1,0,0,2
SKU-01956,5,9.027027027027026,373,0.013404825737265416,NEC,Fiber,4G,24.24,0.256,207.37,81,1,0,0,0,1,1,1,1
SKU-00697,3,8.884615384615385,224,0.013392857142857142,Samsung,RAN,5G,11.47,0.131,212.72,9,0,1,0,0,0,1,0,1
SKU-02692,4,9.86046511627907,299,0.013377926421404682,Juniper,Microwave,5G,14.07,0.1531,202.88,62,0,1,1,1,0,1,0,0
SKU-02308,4,8.823529411764707,299,0.013377926421404682,ZTE,Power,4G,11.15,0.1226,104.71,70,1,0,0,0,0,2,0,1
SKU-00514,5,9.476190476190476,374,0.013368983957219251,ZTE,Power,Dual (4G/5G),16.58,0.1745,651.63,16,2,1,0,0,0,1,0,1
SKU-01655,5,7.769230769230769,376,0.013297872340425532,NEC,Antenna,4G,6.63,0.0729,268.42,50,0,1,2,0,0,0,0,2
SKU-02241,4,8.583333333333334,301,0.013289036544850499,NEC,Core,5G,16.74,0.1741,234.47,71,2,1,0,0,1,0,0,0
SKU-03210,4,8.428571428571429,301,0.013289036544850499,Ciena,Edge Router,Dual (4G/5G),11.87,0.1322,198.6,45,0,0,1,1,1,0,0,1
SKU-02713,4,10.27027027027027,301,0.013289036544850499,HPE Aruba,Core,4G,26.38,0.2739,394.3,76,2,2,0,0,0,0,0,0
SKU-01961,4,9.976190476190476,301,0.013289036544850499,Ericsson,Cabling,5G,8.87,0.1075,503.76,27,0,1,1,1,0,0,0,1
SKU-02122,3,9.475,226,0.01327433628318584,HPE Aruba,Fiber,Dual (4G/5G),1.35,0.0138,142.24,37,2,0,0,0,0,0,1,0
SKU-02901,4,8.813953488372093,302,0.013245033112582781,Huawei,Antenna,5G,20.31,0.2137,358.25,65,0,0,1,1,0,0,0,2
SKU-00517,3,9.090909090909092,227,0.013215859030837005,Samsung,Fiber,Dual (4G/5G),42.19,0.4296,191.71,34,0,2,0,1,0,0,0,0
SKU-04505,4,9.826086956521738,303,0.013201320132013201,Juniper,Power,5G,5.98,0.0725,707.3,51,0,0,1,0,1,1,1,0
SKU-04231,4,7.897435897435898,303,0.013201320132013201,Ciena,Fiber,4G,51.7,0.5208,273.38,47,0,1,1,0,1,0,0,1
SKU-01626,4,8.918367346938776,303,0.013201320132013201,NEC,RAN,5G,21.2,0.2275,394.12,19,0,0,0,0,1,1,0,2
SKU-00166,4,9.129032258064516,303,0.013201320132013201,Ericsson,Core,4G,14.25,0.1524,343.12,54,0,1,0,0,0,1,1,1
SKU-04410,6,8.61111111111111,457,0.01312910284463895,Ericsson,Edge Router,5G,20.46,0.2131,176.87,12,0,0,1,0,0,0,0,5
SKU-00903,4,9.7,305,0.013114754098360656,Samsung,Antenna,5G,7.84,0.096,728.78,59,0,1,0,0,2,1,0,0
SKU-01867,4,8.877551020408163,305,0.013114754098360656,Juniper,Fiber,5G,49.55,0.5135,896.37,10,0,1,0,0,0,3,0,0
SKU-03777,3,7.680851063829787,229,0.013100436681222707,Cisco,Small Cell,4G,22.01,0.2232,612.53,58,0,0,1,0,2,0,0,0
SKU-01720,5,8.978260869565217,382,0.013089005235602094,Ciena,RAN,Dual (4G/5G),14.37,0.1523,241.3,62,0,2,0,0,1,1,0,1
SKU-04970,4,9.487804878048781,306,0.013071895424836602,NEC,Power,5G,7.71,0.0803,126.99,47,0,0,0,1,0,2,0,1
SKU-00426,4,9.083333333333334,306,0.013071895424836602,NEC,Power,5G,7.73,0.082,661.52,43,0,0,0,1,1,0,0,2
SKU-00423,5,9.542857142857143,383,0.013054830287206266,Samsung,Small Cell,4G,12.36,0.1312,478.36,68,1,1,0,0,0,0,0,3
SKU-03605,4,10.292682926829269,307,0.013029315960912053,NEC,Fiber,5G,13.6,0.1414,231.42,71,0,2,0,0,1,0,1,0
SKU-01146,5,8.604651162790697,384,0.013020833333333334,ZTE,Fiber,Dual (4G/5G),15.79,0.16,502.53,34,2,0,0,0,0,2,0,1
SKU-00974,3,8.642857142857142,231,0.012987012987012988,Cisco,Optical Transport,5G,20.36,0.2201,655.64,81,0,0,0,0,0,2,0,1
SKU-00738,5,8.216216216216216,385,0.012987012987012988,Ciena,Fiber,5G,28.16,0.2825,195.2,63,3,1,0,1,0,0,0,0
SKU-04314,4,9.289473684210526,308,0.012987012987012988,Huawei,Small Cell,5G,8.77,0.1032,139.81,56,0,0,0,2,1,1,0,0
SKU-01125,3,7.861111111111111,232,0.01293103448275862,Ericsson,Core,5G,15.3,0.166,639.22,49,0,0,0,1,0,1,0,1
SKU-04417,5,8.702702702702704,389,0.012853470437017995,Samsung,Fiber,4G,22.83,0.2408,385.59,40,1,1,0,2,0,1,0,0
SKU-02498,4,9.216216216216216,312,0.01282051282051282,NEC,Edge Router,4G,8.7,0.094,226.89,20,1,0,1,1,0,1,0,0
SKU-03372,4,9.463414634146341,312,0.01282051282051282,Ciena,RAN,5G,7.98,0.08,280.7,39,0,1,1,0,0,1,1,0
SKU-03031,4,9.047619047619047,312,0.01282051282051282,ZTE,Power,5G,13.57,0.1361,222.66,70,2,1,0,0,0,1,0,0
SKU-00318,3,10.433333333333334,234,0.01282051282051282,Ciena,Core,5G,8.48,0.0985,1895.16,34,1,1,0,0,0,0,1,0
SKU-04274,4,8.738095238095237,313,0.012779552715654952,Samsung,Antenna,5G,10.37,0.1131,362.58,64,0,0,2,0,0,1,1,0
SKU-01377,3,8.441176470588236,235,0.01276595744680851,Samsung,RAN,4G,12.19,0.1403,424.09,24,0,0,0,0,0,2,1,0
SKU-02521,3,8.4,235,0.01276595744680851,Cisco,Microwave,5G,30.36,0.3174,221.28,58,1,0,0,0,2,0,0,0
SKU-01841,5,8.088888888888889,392,0.012755102040816327,NEC,Fiber,5G,61.31,0.6203,153.53,69,1,0,1,0,1,2,0,0
SKU-00852,5,8.902439024390244,392,0.012755102040816327,ZTE,Antenna,4G,10.21,0.1053,337.66,49,0,2,0,0,0,3,0,0
SKU-02618,5,9.0,393,0.01272264631043257,Cisco,Power,4G,29.23,0.2957,164.87,60,1,0,1,2,0,0,0,1
SKU-02457,3,9.025,236,0.012711864406779662,Cisco,Edge Router,5G,26.24,0.2736,287.29,83,0,0,0,1,1,0,1,0
SKU-01401,3,8.844444444444445,236,0.012711864406779662,Ciena,Optical Transport,5G,10.69,0.1135,1200.55,54,2,0,0,1,0,0,0,0
SKU-04150,3,8.24390243902439,236,0.012711864406779662,Ciena,Optical Transport,4G,35.43,0.3628,519.2,33,0,0,0,0,0,0,0,3
SKU-04519,4,8.947368421052632,315,0.012698412698412698,Juniper,Core,4G,11.68,0.1292,288.87,83,0,0,0,0,0,1,1,2
SKU-01258,4,9.421052631578947,315,0.012698412698412698,HPE Aruba,Small Cell,5G,15.62,0.157,230.02,50,0,1,0,0,1,1,1,0
SKU-04691,5,8.7,394,0.012690355329949238,HPE Aruba,Optical Transport,5G,20.18,0.2073,414.14,46,0,0,0,0,0,2,2,1
SKU-01738,3,9.431372549019608,237,0.012658227848101266,Ericsson,Microwave,Dual (4G/5G),22.98,0.2316,189.72,61,2,0,1,0,0,0,0,0
SKU-04425,3,8.875,238,0.012605042016806723,Juniper,Cabling,5G,19.52,0.2015,706.18,35,1,0,1,0,0,0,0,1
