site_id,rma_date,rma_count,rolling_mean,rolling_std,z_score,deviation,pct_change,severity,consecutive_count,region,site_type,country,operator,week_number,year
ST-01554,2025-01-20,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Integration Center,USA,,4,2025
ST-01555,2023-12-04,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Warehouse,Argentina,,49,2023
ST-01556,2023-05-15,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Data Center,Germany,Vodafone,20,2023
ST-01556,2024-02-12,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Data Center,Germany,Vodafone,7,2024
ST-01556,2025-06-02,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Data Center,Germany,Vodafone,23,2025
ST-01557,2023-02-13,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Warehouse,Sweden,,7,2023
ST-01557,2023-10-02,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Warehouse,Sweden,,40,2023
ST-01557,2024-12-09,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Warehouse,Sweden,,50,2024
ST-01557,2025-10-06,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Warehouse,Sweden,,41,2025
ST-01558,2024-07-29,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Warehouse,Austria,,31,2024
ST-01559,2024-06-10,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Cell Site,Canada,Verizon,24,2024
ST-01561,2023-07-10,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,UK,Three,28,2023
ST-01561,2025-04-14,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,UK,Three,16,2025
ST-01562,2023-03-20,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Cell Site,Australia,NTT Docomo,12,2023
ST-01564,2025-03-24,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Warehouse,Netherlands,,13,2025
ST-01565,2024-01-22,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Poland,Vodafone,4,2024
ST-01566,2025-01-13,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Integration Center,China,,3,2025
ST-01566,2025-04-21,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Integration Center,China,,17,2025
ST-01567,2025-09-15,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Warehouse,Singapore,,38,2025
ST-01569,2023-12-04,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Warehouse,Italy,,49,2023
ST-01571,2024-01-29,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Data Center,Czechia,A1 Telekom,5,2024
ST-01572,2023-12-11,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Warehouse,Vietnam,,50,2023
ST-01573,2023-01-23,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Warehouse,Netherlands,,4,2023
ST-01573,2024-02-12,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Warehouse,Netherlands,,7,2024
ST-01574,2023-06-26,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Austria,Vodafone,26,2023
ST-01575,2023-03-06,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Integration Center,Poland,,10,2023
ST-01576,2023-10-30,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,France,Deutsche Telekom,44,2023
ST-01576,2025-09-08,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,France,Deutsche Telekom,37,2025
ST-01577,2024-04-22,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Integration Center,USA,,17,2024
ST-01577,2025-04-21,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Integration Center,USA,,17,2025
ST-01578,2024-11-25,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Data Center,Canada,T-Mobile US,48,2024
ST-01579,2025-09-22,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Sweden,Telia,39,2025
ST-01580,2023-01-30,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Netherlands,A1 Telekom,5,2023
ST-01581,2024-11-18,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Warehouse,South Korea,,47,2024
ST-01582,2024-01-22,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Warehouse,France,,4,2024
ST-01582,2025-07-21,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Warehouse,France,,30,2025
ST-01583,2023-11-13,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Warehouse,France,,46,2023
ST-01585,2025-06-02,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Warehouse,Netherlands,,23,2025
ST-01587,2023-06-12,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Cell Site,Argentina,T-Mobile US,24,2023
ST-01590,2023-04-24,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Cell Site,China,Telstra,17,2023
ST-01592,2023-11-20,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Integration Center,France,,47,2023
ST-01592,2024-06-10,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Integration Center,France,,24,2024
ST-01593,2024-02-05,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Austria,Telefónica,6,2024
ST-01593,2024-06-03,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Austria,Telefónica,23,2024
ST-01594,2024-09-02,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Cell Site,Singapore,Reliance Jio,36,2024
ST-01596,2023-06-19,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Cell Site,Indonesia,Telstra,25,2023
ST-01596,2025-08-11,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Cell Site,Indonesia,Telstra,33,2025
ST-01598,2025-09-22,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Integration Center,India,,39,2025
ST-01599,2024-05-27,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Italy,Telenor,22,2024
ST-01599,2025-03-31,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Italy,Telenor,14,2025
ST-01600,2024-04-29,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Integration Center,Japan,,18,2024
ST-01601,2023-11-20,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Warehouse,Canada,,47,2023
ST-01601,2024-08-26,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Warehouse,Canada,,35,2024
ST-01602,2023-07-31,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Austria,Telia,31,2023
ST-01602,2024-10-28,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Austria,Telia,44,2024
ST-01603,2023-08-28,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Data Center,Sweden,Telenor,35,2023
ST-01604,2025-10-06,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Czechia,Telefónica,41,2025
ST-01605,2023-09-25,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Data Center,France,A1 Telekom,39,2023
ST-01607,2024-12-23,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,France,Three,52,2024
ST-01609,2024-10-07,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Warehouse,Mexico,,41,2024
ST-01610,2023-11-13,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Warehouse,Sweden,,46,2023
ST-01611,2023-07-31,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Sweden,A1 Telekom,31,2023
ST-01613,2024-08-05,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Cell Site,China,Reliance Jio,32,2024
ST-01614,2023-09-18,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Netherlands,Three,38,2023
ST-01616,2025-08-04,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Spain,Telefónica,32,2025
ST-01617,2024-08-12,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Czechia,Telia,33,2024
ST-01620,2023-11-06,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Cell Site,China,Reliance Jio,45,2023
ST-01620,2025-06-02,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Cell Site,China,Reliance Jio,23,2025
ST-01621,2023-01-16,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Warehouse,Austria,,3,2023
ST-01621,2025-02-17,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Warehouse,Austria,,8,2025
ST-01622,2023-06-26,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Austria,Deutsche Telekom,26,2023
ST-01623,2024-10-14,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Cell Site,Malaysia,NTT Docomo,42,2024
ST-01625,2023-12-11,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Data Center,China,Reliance Jio,50,2023
ST-01626,2023-11-20,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Cell Site,Canada,Verizon,47,2023
ST-01627,2024-02-26,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Cell Site,Singapore,China Mobile,9,2024
ST-01627,2025-02-03,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Cell Site,Singapore,China Mobile,6,2025
ST-01628,2024-10-07,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Data Center,Mexico,Bell,41,2024
ST-01629,2024-07-29,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Warehouse,Chile,,31,2024
ST-01630,2025-03-17,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Warehouse,France,,12,2025
ST-01631,2024-06-17,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Germany,Three,25,2024
ST-01633,2025-03-10,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Germany,Telia,11,2025
ST-01635,2024-12-30,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Cell Site,Brazil,T-Mobile US,1,2024
ST-01638,2024-07-22,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Integration Center,USA,,30,2024
ST-01638,2025-10-27,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Integration Center,USA,,44,2025
ST-01639,2025-04-28,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Warehouse,Brazil,,18,2025
ST-01640,2023-03-13,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Cell Site,Vietnam,NTT Docomo,11,2023
ST-01640,2025-03-17,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Cell Site,Vietnam,NTT Docomo,12,2025
ST-01640,2025-10-27,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Cell Site,Vietnam,NTT Docomo,44,2025
ST-01641,2024-03-04,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Cell Site,India,NTT Docomo,10,2024
ST-01642,2025-07-07,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Netherlands,Three,28,2025
ST-01643,2025-02-10,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Warehouse,Sweden,,7,2025
ST-01645,2024-05-27,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Cell Site,Singapore,NTT Docomo,22,2024
ST-01646,2023-06-19,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Data Center,Sweden,A1 Telekom,25,2023
ST-01646,2024-03-18,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Data Center,Sweden,A1 Telekom,12,2024
ST-01647,2023-07-03,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Data Center,Germany,Orange,27,2023
ST-01649,2024-12-23,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Czechia,Deutsche Telekom,52,2024
ST-01650,2025-03-24,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Warehouse,USA,,13,2025
ST-01651,2023-11-20,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Cell Site,Canada,Bell,47,2023
ST-01653,2023-05-22,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Cell Site,Mexico,Verizon,21,2023
ST-01653,2025-07-14,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Cell Site,Mexico,Verizon,29,2025
ST-01654,2024-05-20,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Warehouse,South Korea,,21,2024
ST-01654,2024-12-30,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Warehouse,South Korea,,1,2024
ST-01655,2025-02-17,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,France,Telenor,8,2025
ST-01656,2023-07-03,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Cell Site,India,Singtel,27,2023
ST-01656,2024-03-18,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Cell Site,India,Singtel,12,2024
ST-01656,2024-12-09,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Cell Site,India,Singtel,50,2024
ST-01657,2025-08-25,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Warehouse,China,,35,2025
ST-01659,2023-01-23,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Warehouse,Argentina,,4,2023
ST-01659,2024-07-22,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Warehouse,Argentina,,30,2024
ST-01660,2025-09-29,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Cell Site,Brazil,Rogers,40,2025
ST-01662,2025-07-28,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Cell Site,USA,TIM Brasil,31,2025
ST-01664,2025-02-10,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Data Center,Germany,Telenor,7,2025
ST-01665,2023-10-23,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Integration Center,Malaysia,,43,2023
ST-01665,2024-12-16,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Integration Center,Malaysia,,51,2024
ST-01666,2023-05-08,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Warehouse,Poland,,19,2023
ST-01666,2023-12-11,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Warehouse,Poland,,50,2023
ST-01672,2023-11-13,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Warehouse,Italy,,46,2023
ST-01674,2023-07-24,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Data Center,Austria,Telenor,30,2023
ST-01674,2025-01-06,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Data Center,Austria,Telenor,2,2025
ST-01675,2024-05-13,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Italy,Three,20,2024
ST-01676,2024-04-08,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Data Center,Italy,Orange,15,2024
ST-01676,2025-10-20,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Data Center,Italy,Orange,43,2025
ST-01677,2023-07-31,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Warehouse,Italy,,31,2023
ST-01678,2023-02-06,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Warehouse,Germany,,6,2023
ST-01679,2023-04-17,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Data Center,Brazil,Rogers,16,2023
ST-01682,2023-02-20,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Sweden,Telenor,8,2023
ST-01684,2024-05-27,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,France,A1 Telekom,22,2024
ST-01685,2023-01-09,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,France,Vodafone,2,2023
ST-01685,2025-09-15,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,France,Vodafone,38,2025
ST-01686,2023-01-23,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Warehouse,Canada,,4,2023
ST-01686,2024-06-24,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Warehouse,Canada,,26,2024
ST-01687,2023-07-03,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Cell Site,Brazil,T-Mobile US,27,2023
ST-01687,2025-07-14,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Cell Site,Brazil,T-Mobile US,29,2025
ST-01688,2024-06-24,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Germany,Telia,26,2024
ST-01689,2025-09-01,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Cell Site,USA,AT&T,36,2025
ST-01690,2025-09-01,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Austria,Deutsche Telekom,36,2025
ST-01691,2023-07-10,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,France,Three,28,2023
ST-01692,2023-03-06,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Warehouse,Mexico,,10,2023
ST-01695,2024-05-20,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Warehouse,France,,21,2024
ST-01695,2024-12-09,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Warehouse,France,,50,2024
ST-01699,2023-03-20,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Warehouse,China,,12,2023
ST-01699,2024-07-01,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Warehouse,China,,27,2024
ST-01701,2023-12-25,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Data Center,Spain,Telia,52,2023
ST-01701,2025-05-12,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Data Center,Spain,Telia,20,2025
ST-01702,2023-12-04,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Warehouse,Sweden,,49,2023
ST-01703,2024-08-05,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Spain,Telenor,32,2024
ST-01704,2024-02-19,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Austria,Deutsche Telekom,8,2024
ST-01706,2024-02-12,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Poland,Telenor,7,2024
ST-01706,2024-11-11,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Poland,Telenor,46,2024
ST-01708,2023-10-16,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Warehouse,Sweden,,42,2023
ST-01709,2024-01-15,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Spain,Orange,3,2024
ST-01711,2025-03-03,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Cell Site,Malaysia,Telstra,10,2025
ST-01712,2025-05-26,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Warehouse,Netherlands,,22,2025
ST-01715,2024-11-11,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Integration Center,Netherlands,,46,2024
ST-01716,2023-07-17,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Cell Site,Malaysia,Telstra,29,2023
ST-01716,2025-03-24,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Cell Site,Malaysia,Telstra,13,2025
ST-01719,2025-02-03,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Italy,Telia,6,2025
ST-01720,2024-02-12,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Cell Site,Canada,Rogers,7,2024
ST-01721,2024-05-13,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Data Center,South Korea,China Mobile,20,2024
ST-01723,2024-02-26,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Data Center,India,Maxis,9,2024
ST-01725,2023-08-07,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Cell Site,Australia,Maxis,32,2023
ST-01726,2023-10-23,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Sweden,Three,43,2023
ST-01727,2024-04-29,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Austria,Orange,18,2024
ST-01727,2025-02-03,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Austria,Orange,6,2025
ST-01727,2025-07-07,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Austria,Orange,28,2025
ST-01728,2025-04-14,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,France,Vodafone,16,2025
ST-01729,2024-01-29,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Germany,Vodafone,5,2024
ST-01729,2025-04-14,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Germany,Vodafone,16,2025
ST-01730,2023-10-23,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Cell Site,Brazil,Bell,43,2023
ST-01731,2025-07-14,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Austria,Telenor,29,2025
ST-01732,2023-08-28,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Data Center,Italy,Telia,35,2023
ST-01733,2023-10-23,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Warehouse,South Korea,,43,2023
ST-01734,2023-11-13,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Cell Site,Indonesia,NTT Docomo,46,2023
ST-01735,2024-05-06,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Warehouse,Chile,,19,2024
ST-01735,2025-07-07,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Warehouse,Chile,,28,2025
ST-01738,2023-06-05,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,UK,Telia,23,2023
ST-01739,2023-09-25,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Austria,Telefónica,39,2023
ST-01740,2023-05-01,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Cell Site,Chile,Rogers,18,2023
ST-01743,2023-12-04,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Warehouse,Sweden,,49,2023
ST-01744,2023-10-16,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Spain,Orange,42,2023
ST-01745,2025-10-13,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Warehouse,Japan,,42,2025
ST-01746,2024-11-18,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Warehouse,Australia,,47,2024
ST-01747,2023-01-16,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Integration Center,Spain,,3,2023
ST-01747,2024-03-04,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Integration Center,Spain,,10,2024
ST-01748,2024-04-08,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Cell Site,Chile,Claro,15,2024
ST-01749,2025-02-10,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Warehouse,Austria,,7,2025
ST-01750,2023-11-06,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Cell Site,Malaysia,Reliance Jio,45,2023
ST-01750,2025-06-09,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Cell Site,Malaysia,Reliance Jio,24,2025
ST-01751,2023-05-15,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,France,Vodafone,20,2023
ST-01751,2023-10-16,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,France,Vodafone,42,2023
ST-01756,2025-09-29,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Data Center,Thailand,Reliance Jio,40,2025
ST-01757,2025-08-04,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Integration Center,Chile,,32,2025
ST-01760,2023-03-13,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Integration Center,Spain,,11,2023
ST-01761,2023-07-24,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Warehouse,China,,30,2023
ST-01762,2025-03-10,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Germany,Telefónica,11,2025
ST-01763,2023-04-17,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Integration Center,Czechia,,16,2023
ST-01764,2023-09-25,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Italy,A1 Telekom,39,2023
ST-01765,2025-03-17,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Cell Site,Indonesia,NTT Docomo,12,2025
ST-01766,2025-09-22,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Cell Site,Brazil,Verizon,39,2025
ST-01768,2023-08-21,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Warehouse,Chile,,34,2023
ST-01769,2024-06-24,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Cell Site,USA,T-Mobile US,26,2024
ST-01769,2025-08-18,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Cell Site,USA,T-Mobile US,34,2025
ST-01771,2024-12-23,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Warehouse,Brazil,,52,2024
ST-01772,2025-03-03,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Cell Site,Brazil,TIM Brasil,10,2025
ST-01775,2023-10-02,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Cell Site,Singapore,SK Telecom,40,2023
ST-01775,2024-06-10,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Cell Site,Singapore,SK Telecom,24,2024
ST-01779,2023-12-18,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Warehouse,China,,51,2023
ST-01780,2023-07-24,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Austria,Telia,30,2023
ST-01780,2024-09-02,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Austria,Telia,36,2024
ST-01783,2023-11-13,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Italy,Telenor,46,2023
ST-01783,2025-06-16,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Italy,Telenor,25,2025
ST-01785,2025-02-10,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Warehouse,Japan,,7,2025
ST-01785,2025-10-20,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Warehouse,Japan,,43,2025
ST-01786,2023-01-23,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Integration Center,Austria,,4,2023
ST-01787,2024-09-16,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Data Center,Spain,Telia,38,2024
ST-01788,2023-10-02,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Cell Site,Japan,Maxis,40,2023
ST-01788,2024-09-02,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Cell Site,Japan,Maxis,36,2024
ST-01790,2023-11-13,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Warehouse,Germany,,46,2023
ST-01791,2024-09-09,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Integration Center,Argentina,,37,2024
ST-01794,2023-12-04,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Poland,Telefónica,49,2023
ST-01795,2023-08-07,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Sweden,Telenor,32,2023
ST-01795,2024-01-22,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Sweden,Telenor,4,2024
