sku_id,vendor,category,technology,unit_weight_kg,unit_volume_m3,std_cost_usd,supplier_nominal_lead_time_days
SKU-04509,Ciena,Fiber,5G,39.47,0.4085,106.04,37
SKU-04510,Ericsson,RAN,Dual (4G/5G),11.7,0.1365,267.32,32
SKU-04511,Ericsson,Core,5G,5.53,0.0559,417.8,26
SKU-04512,Samsung,Small Cell,4G,34.9,0.3553,145.96,34
SKU-04513,Cisco,Small Cell,4G,10.45,0.1111,708.44,51
SKU-04514,Huawei,Antenna,Dual (4G/5G),13.45,0.1428,797.1,40
SKU-04515,HPE Aruba,Edge Router,4G,29.98,0.3123,205.52,63
SKU-04516,NEC,Antenna,4G,3.17,0.042,198.4,18
SKU-04517,Cisco,RAN,4G,7.88,0.0792,560.69,77
SKU-04518,ZTE,RAN,5G,5.05,0.0587,1533.45,18
SKU-04519,Juniper,Core,4G,11.68,0.1292,288.87,83
SKU-04520,Ciena,Edge Router,Dual (4G/5G),30.73,0.3174,853.33,60
SKU-04521,HPE Aruba,Optical Transport,Dual (4G/5G),49.41,0.5115,394.97,28
SKU-04522,Cisco,Core,Dual (4G/5G),20.44,0.2124,423.66,53
SKU-04523,Cisco,RAN,4G,30.96,0.3099,347.14,47
SKU-04524,Ciena,Edge Router,Dual (4G/5G),3.55,0.0412,853.28,7
SKU-04525,Samsung,Fiber,Dual (4G/5G),19.98,0.2025,1969.18,27
SKU-04526,Huawei,Cabling,Dual (4G/5G),16.22,0.1672,799.46,24
SKU-04527,Huawei,RAN,5G,27.49,0.2821,157.01,19
SKU-04528,Cisco,Edge Router,5G,29.59,0.3094,329.19,47
SKU-04529,Nokia,Cabling,4G,5.34,0.0599,84.97,84
SKU-04530,Cisco,Power,Dual (4G/5G),12.32,0.1409,2088.58,75
SKU-04531,Cisco,Core,4G,36.02,0.3662,534.66,37
SKU-04532,Ciena,Cabling,4G,19.29,0.1956,212.31,59
SKU-04533,Juniper,Small Cell,Dual (4G/5G),3.8,0.0414,497.65,87
SKU-04534,Ciena,RAN,5G,12.31,0.1418,1823.13,86
SKU-04535,HPE Aruba,Core,4G,4.05,0.0496,206.66,45
SKU-04536,Cisco,Core,Dual (4G/5G),34.43,0.3524,255.65,22
SKU-04537,Huawei,Power,Dual (4G/5G),23.9,0.2404,157.78,7
SKU-04538,NEC,RAN,4G,14.38,0.1585,635.06,7
SKU-04539,Huawei,RAN,Dual (4G/5G),14.45,0.1584,360.82,20
SKU-04540,Ericsson,Optical Transport,5G,38.67,0.3942,71.77,47
SKU-04541,Samsung,Small Cell,5G,14.69,0.1607,528.47,27
SKU-04542,ZTE,Fiber,4G,26.63,0.2736,862.33,19
SKU-04543,HPE Aruba,Cabling,4G,14.44,0.1459,263.44,77
SKU-04544,HPE Aruba,Antenna,4G,43.52,0.45,389.04,62
SKU-04545,Samsung,RAN,4G,37.39,0.3932,343.26,44
SKU-04546,NEC,Antenna,Dual (4G/5G),7.67,0.0897,699.22,42
SKU-04547,ZTE,Power,5G,20.95,0.215,107.24,86
SKU-04548,Juniper,Core,Dual (4G/5G),33.75,0.3429,238.55,10
SKU-04549,Cisco,Antenna,5G,60.75,0.6261,315.8,50
SKU-04550,ZTE,Antenna,4G,5.56,0.0617,747.36,10
SKU-04551,NEC,Antenna,Dual (4G/5G),14.07,0.1561,404.15,89
SKU-04552,Nokia,RAN,Dual (4G/5G),7.86,0.0915,141.55,24
SKU-04553,Ericsson,Small Cell,4G,12.03,0.1322,254.51,23
SKU-04554,ZTE,Small Cell,4G,23.52,0.2388,1105.24,18
SKU-04555,ZTE,Core,5G,8.97,0.0904,139.98,69
SKU-04556,Ericsson,RAN,5G,26.82,0.278,917.88,33
SKU-04557,Cisco,RAN,Dual (4G/5G),12.43,0.1441,852.91,35
SKU-04558,ZTE,Small Cell,4G,20.84,0.2123,1069.69,29
SKU-04559,Ericsson,Power,4G,16.38,0.1745,972.54,75
SKU-04560,Ericsson,Core,5G,13.71,0.1505,1199.98,50
SKU-04561,Ericsson,Optical Transport,5G,12.42,0.1339,95.95,56
SKU-04562,Ciena,Optical Transport,4G,22.84,0.2385,1149.57,20
SKU-04563,NEC,Cabling,5G,10.49,0.1181,599.48,15
SKU-04564,Ciena,Core,5G,16.23,0.1786,255.28,22
SKU-04565,Nokia,Small Cell,5G,27.36,0.2803,156.89,60
SKU-04566,Juniper,Cabling,4G,20.9,0.227,413.32,60
SKU-04567,Ciena,Fiber,5G,14.86,0.1583,2710.5,61
SKU-04568,Ciena,Optical Transport,Dual (4G/5G),3.89,0.0521,612.31,73
SKU-04569,NEC,RAN,Dual (4G/5G),38.87,0.3908,273.54,70
SKU-04570,Juniper,Edge Router,4G,12.23,0.1321,2683.77,78
SKU-04571,Samsung,Core,4G,40.7,0.4073,676.12,20
SKU-04572,Ericsson,Microwave,Dual (4G/5G),14.52,0.153,693.72,10
SKU-04573,HPE Aruba,Small Cell,5G,23.02,0.2313,508.78,56
SKU-04574,Juniper,Edge Router,5G,50.22,0.5201,608.84,59
SKU-04575,Nokia,RAN,5G,34.13,0.3548,56.1,80
SKU-04576,Cisco,Microwave,4G,14.38,0.1596,456.04,77
SKU-04577,Nokia,Optical Transport,5G,22.22,0.2316,762.63,53
SKU-04578,Ericsson,Small Cell,5G,18.89,0.2059,1428.4,76
SKU-04579,Juniper,Optical Transport,5G,25.83,0.2758,2528.81,60
SKU-04580,Nokia,Core,4G,33.12,0.3383,976.23,45
SKU-04581,Nokia,Cabling,Dual (4G/5G),4.35,0.051,478.16,75
SKU-04582,Samsung,Optical Transport,5G,61.91,0.6293,426.81,60
SKU-04583,Samsung,Microwave,5G,15.49,0.1557,230.79,67
SKU-04584,Juniper,RAN,Dual (4G/5G),35.51,0.375,624.5,32
SKU-04585,Ericsson,Core,5G,25.65,0.2637,1966.81,79
SKU-04586,Ciena,RAN,5G,61.71,0.6265,300.26,35
SKU-04587,Huawei,RAN,Dual (4G/5G),21.79,0.233,468.09,59
SKU-04588,ZTE,Antenna,5G,28.94,0.2954,228.94,56
SKU-04589,HPE Aruba,RAN,5G,6.28,0.0668,925.73,78
SKU-04590,ZTE,Fiber,Dual (4G/5G),20.54,0.2079,1094.9,70
SKU-04591,NEC,Fiber,4G,36.49,0.3755,231.8,50
SKU-04592,Samsung,Power,4G,25.43,0.2544,643.84,8
SKU-04593,Juniper,Optical Transport,Dual (4G/5G),7.59,0.0901,49.07,26
SKU-04594,ZTE,RAN,Dual (4G/5G),40.51,0.4143,324.58,49
SKU-04595,Ericsson,Fiber,Dual (4G/5G),75.52,0.7658,1127.69,32
SKU-04596,HPE Aruba,Power,4G,15.05,0.1558,277.36,14
SKU-04597,ZTE,Cabling,4G,23.42,0.2378,142.55,70
SKU-04598,HPE Aruba,RAN,4G,19.55,0.2095,700.84,53
SKU-04599,Cisco,Small Cell,5G,4.49,0.0491,369.55,84
SKU-04600,Ericsson,RAN,5G,37.42,0.3898,472.14,77
SKU-04601,Huawei,Core,5G,15.05,0.1546,528.74,55
SKU-04602,Nokia,Core,4G,17.91,0.1914,835.3,47
SKU-04603,HPE Aruba,RAN,5G,29.58,0.3087,958.59,10
SKU-04604,Ericsson,Edge Router,5G,9.37,0.1038,549.92,29
SKU-04605,HPE Aruba,Fiber,4G,7.49,0.0948,1035.17,8
SKU-04606,HPE Aruba,Antenna,Dual (4G/5G),27.04,0.2779,397.35,80
SKU-04607,Ciena,Antenna,4G,44.97,0.4674,521.05,28
SKU-04608,Ciena,Edge Router,5G,8.37,0.0871,414.27,60
SKU-04609,Ericsson,Cabling,Dual (4G/5G),18.64,0.1931,157.85,59
SKU-04610,Ciena,RAN,5G,31.16,0.3145,1328.26,58
SKU-04611,NEC,Edge Router,4G,52.12,0.5333,423.3,7
SKU-04612,Huawei,RAN,4G,16.12,0.174,1450.21,80
SKU-04613,Juniper,Core,Dual (4G/5G),14.85,0.1576,585.24,51
SKU-04614,Ericsson,Core,4G,17.19,0.1863,567.6,34
SKU-04615,Ericsson,Edge Router,5G,24.0,0.2574,863.0,80
SKU-04616,NEC,Power,Dual (4G/5G),24.68,0.2623,512.28,45
SKU-04617,Samsung,Small Cell,Dual (4G/5G),11.15,0.1163,246.92,59
SKU-04618,Samsung,Core,5G,21.76,0.224,362.45,63
SKU-04619,Ciena,Small Cell,Dual (4G/5G),20.28,0.2104,1033.6,44
SKU-04620,Juniper,Fiber,Dual (4G/5G),7.14,0.0755,719.55,49
SKU-04621,Ciena,Power,5G,16.5,0.1722,204.79,26
SKU-04622,Cisco,Cabling,4G,22.08,0.2256,515.93,19
SKU-04623,Cisco,RAN,4G,24.36,0.2635,184.96,21
SKU-04624,Nokia,Antenna,4G,32.1,0.3367,436.86,63
SKU-04625,Cisco,Power,Dual (4G/5G),16.16,0.1788,912.34,29
SKU-04626,Samsung,Small Cell,5G,23.21,0.2505,249.92,47
SKU-04627,Huawei,Cabling,Dual (4G/5G),7.83,0.0916,373.92,68
SKU-04628,Cisco,Antenna,5G,24.73,0.2508,191.22,55
SKU-04629,Ciena,Fiber,5G,40.79,0.4231,657.69,65
SKU-04630,HPE Aruba,Core,5G,16.43,0.1646,453.63,49
SKU-04631,Ericsson,Optical Transport,4G,11.2,0.1143,241.78,7
SKU-04632,Huawei,Edge Router,Dual (4G/5G),19.08,0.1914,564.94,40
SKU-04633,Huawei,Edge Router,5G,17.19,0.1746,395.88,83
SKU-04634,Ciena,Optical Transport,5G,30.41,0.3191,602.89,68
SKU-04635,Ericsson,Antenna,4G,25.3,0.2707,192.68,32
SKU-04636,Samsung,Power,Dual (4G/5G),32.53,0.3309,311.28,49
SKU-04637,Huawei,Small Cell,Dual (4G/5G),11.76,0.12,450.16,88
SKU-04638,Nokia,Antenna,5G,21.87,0.2242,700.07,25
SKU-04639,Ciena,Power,5G,9.66,0.1095,184.82,31
SKU-04640,Huawei,Small Cell,5G,6.79,0.0749,442.18,87
SKU-04641,Juniper,Power,4G,4.1,0.0602,892.25,80
SKU-04642,Ericsson,Antenna,4G,15.68,0.1594,423.87,39
SKU-04643,Cisco,Core,5G,7.23,0.0921,313.0,52
SKU-04644,Huawei,Core,4G,4.6,0.0462,262.32,27
SKU-04645,Ciena,Core,5G,16.13,0.1703,265.84,68
SKU-04646,Cisco,Power,5G,37.92,0.3842,482.77,17
SKU-04647,Nokia,Power,5G,18.86,0.1999,82.41,34
SKU-04648,Cisco,Edge Router,4G,27.53,0.2772,260.39,78
SKU-04649,Juniper,Optical Transport,5G,5.59,0.0734,563.52,24
SKU-04650,Samsung,Small Cell,4G,35.87,0.3614,732.46,10
SKU-04651,Huawei,Power,5G,14.52,0.1569,190.82,23
SKU-04652,ZTE,Core,5G,7.54,0.0761,244.11,71
SKU-04653,ZTE,Cabling,Dual (4G/5G),37.27,0.3789,428.16,78
SKU-04654,Cisco,Fiber,4G,41.22,0.4152,663.11,14
SKU-04655,NEC,Small Cell,Dual (4G/5G),23.34,0.253,300.04,60
SKU-04656,Ericsson,Edge Router,4G,31.54,0.3156,364.71,25
SKU-04657,ZTE,RAN,5G,13.46,0.1416,529.05,60
SKU-04658,NEC,Edge Router,5G,17.24,0.1785,160.3,61
SKU-04659,ZTE,Edge Router,5G,20.02,0.2133,1480.3,6
SKU-04660,NEC,Antenna,5G,14.6,0.1471,431.02,43
SKU-04661,Ericsson,Core,5G,22.42,0.2404,304.84,65
SKU-04662,HPE Aruba,Small Cell,4G,16.6,0.1753,1004.72,49
SKU-04663,ZTE,Edge Router,Dual (4G/5G),21.23,0.2214,446.68,32
SKU-04664,Juniper,Small Cell,4G,26.76,0.2721,350.94,22
SKU-04665,Huawei,RAN,4G,34.59,0.3557,543.25,18
SKU-04666,NEC,Antenna,4G,15.2,0.1593,417.1,59
SKU-04667,Huawei,Small Cell,4G,33.11,0.336,246.55,63
SKU-04668,Ciena,Small Cell,5G,35.64,0.3598,947.46,23
SKU-04669,Ciena,RAN,5G,31.77,0.3323,121.74,45
SKU-04670,Ericsson,RAN,4G,28.74,0.2902,291.77,16
SKU-04671,NEC,Cabling,4G,18.21,0.1855,1778.41,24
SKU-04672,Nokia,RAN,5G,20.47,0.2162,438.99,38
SKU-04673,Ciena,RAN,5G,20.39,0.2084,113.48,40
SKU-04674,Ericsson,Microwave,Dual (4G/5G),5.18,0.061,995.78,25
SKU-04675,Ciena,Power,Dual (4G/5G),19.7,0.2081,321.4,60
SKU-04676,Ciena,Power,Dual (4G/5G),24.18,0.2473,172.82,87
SKU-04677,Nokia,RAN,5G,16.09,0.1678,937.14,45
SKU-04678,ZTE,RAN,5G,68.03,0.6845,970.49,45
SKU-04679,Cisco,Edge Router,4G,31.38,0.323,1263.59,47
SKU-04680,HPE Aruba,Power,5G,20.43,0.2241,185.84,76
SKU-04681,Ciena,RAN,4G,27.11,0.2784,360.7,42
SKU-04682,Ciena,Core,Dual (4G/5G),53.26,0.5457,319.18,22
SKU-04683,Juniper,Small Cell,5G,3.7,0.0497,191.28,12
SKU-04684,HPE Aruba,Small Cell,5G,17.65,0.1922,637.57,70
SKU-04685,Nokia,Small Cell,4G,26.56,0.2798,967.42,24
SKU-04686,Huawei,Antenna,5G,14.73,0.1475,280.11,73
SKU-04687,NEC,Core,4G,46.75,0.4737,456.83,61
SKU-04688,Ciena,Cabling,4G,49.51,0.5125,452.77,22
SKU-04689,Cisco,Core,5G,21.83,0.2291,960.2,64
SKU-04690,NEC,Cabling,4G,5.4,0.0561,405.92,6
SKU-04691,HPE Aruba,Optical Transport,5G,20.18,0.2073,414.14,46
SKU-04692,NEC,Power,5G,10.47,0.1104,839.15,68
SKU-04693,ZTE,Power,Dual (4G/5G),17.58,0.1933,445.34,48
SKU-04694,Ciena,RAN,5G,4.71,0.0582,255.91,55
SKU-04695,NEC,Fiber,5G,46.02,0.4724,168.18,69
SKU-04696,Huawei,RAN,Dual (4G/5G),14.56,0.1529,245.91,69
SKU-04697,Huawei,Optical Transport,5G,4.9,0.0502,489.84,58
SKU-04698,Ciena,RAN,5G,17.86,0.1801,142.63,43
SKU-04699,Samsung,Core,5G,12.07,0.1291,502.01,12
SKU-04700,Huawei,RAN,Dual (4G/5G),18.61,0.1896,120.36,71
SKU-04701,NEC,Small Cell,4G,12.41,0.1262,181.8,80
SKU-04702,Ericsson,Core,5G,8.39,0.0891,679.75,53
SKU-04703,Huawei,Edge Router,5G,24.71,0.2619,282.6,40
SKU-04704,HPE Aruba,Core,4G,20.93,0.2108,484.99,11
SKU-04705,Samsung,Cabling,Dual (4G/5G),18.24,0.1914,385.99,19
SKU-04706,NEC,Fiber,5G,6.73,0.0838,1402.72,89
SKU-04707,Nokia,Cabling,5G,10.22,0.1076,449.78,29
SKU-04708,Juniper,Fiber,5G,38.53,0.3913,177.99,61
SKU-04709,Nokia,Small Cell,4G,8.06,0.0983,656.3,42
SKU-04710,ZTE,Antenna,Dual (4G/5G),8.5,0.098,173.73,41
SKU-04711,Juniper,Cabling,Dual (4G/5G),10.37,0.1197,892.18,20
SKU-04712,ZTE,Microwave,5G,23.23,0.2381,761.1,5
SKU-04713,Juniper,Cabling,Dual (4G/5G),3.15,0.0514,511.32,51
SKU-04714,Juniper,Power,4G,31.68,0.3196,738.04,56
SKU-04715,Ericsson,Fiber,Dual (4G/5G),1.03,0.0295,1031.45,41
SKU-04716,Cisco,Antenna,4G,31.54,0.3334,394.72,49
SKU-04717,HPE Aruba,Fiber,4G,8.55,0.0965,462.46,18
SKU-04718,Nokia,Antenna,4G,28.25,0.2942,489.7,61
SKU-04719,Huawei,RAN,4G,11.06,0.1261,224.47,38
SKU-04720,NEC,RAN,4G,13.44,0.1405,254.44,70
SKU-04721,Samsung,Optical Transport,Dual (4G/5G),25.47,0.2652,422.51,35
SKU-04722,HPE Aruba,Small Cell,Dual (4G/5G),23.13,0.2493,401.51,87
SKU-04723,ZTE,Antenna,4G,25.21,0.2535,494.42,87
SKU-04724,Ericsson,Cabling,4G,34.92,0.3673,271.83,48
SKU-04725,ZTE,Fiber,Dual (4G/5G),11.45,0.1291,124.23,27
SKU-04726,Cisco,Fiber,5G,11.24,0.1278,1307.63,85
SKU-04727,Samsung,Small Cell,4G,27.17,0.273,132.32,70
SKU-04728,Ericsson,Antenna,5G,3.3,0.0368,773.48,15
SKU-04729,ZTE,Cabling,5G,14.26,0.1611,316.3,53
SKU-04730,Cisco,Cabling,4G,22.44,0.2269,473.35,82
SKU-04731,NEC,Microwave,5G,8.63,0.0989,685.38,62
SKU-04732,NEC,Cabling,5G,33.21,0.3478,280.04,33
SKU-04733,ZTE,Edge Router,4G,30.77,0.3123,135.08,87
SKU-04734,HPE Aruba,RAN,Dual (4G/5G),6.47,0.0787,897.85,55
SKU-04735,Samsung,Antenna,5G,5.01,0.0514,688.78,5
SKU-04736,Ciena,Power,4G,4.66,0.0566,427.39,9
SKU-04737,HPE Aruba,Small Cell,4G,26.86,0.2753,780.5,38
SKU-04738,NEC,Optical Transport,4G,20.25,0.2154,524.54,82
SKU-04739,Samsung,Edge Router,5G,32.66,0.3444,386.11,23
SKU-04740,Cisco,Edge Router,4G,29.46,0.2971,343.62,44
SKU-04741,Ericsson,RAN,5G,63.55,0.6445,72.25,85
SKU-04742,Juniper,Edge Router,4G,17.12,0.1797,499.73,70
SKU-04743,ZTE,Optical Transport,5G,11.34,0.1199,178.98,85
SKU-04744,Nokia,RAN,5G,35.9,0.3686,573.51,68
SKU-04745,Samsung,Optical Transport,5G,11.84,0.136,319.58,76
SKU-04746,Huawei,Microwave,5G,28.23,0.3018,101.26,21
SKU-04747,Cisco,Fiber,Dual (4G/5G),6.97,0.0698,383.59,42
SKU-04748,Ciena,RAN,5G,9.05,0.1053,281.58,47
SKU-04749,Juniper,Power,5G,9.81,0.1104,1215.16,44
SKU-04750,Huawei,Fiber,5G,21.19,0.2318,81.29,49
SKU-04751,Ciena,Edge Router,Dual (4G/5G),6.17,0.0635,207.7,44
SKU-04752,Nokia,Small Cell,4G,4.19,0.0581,157.21,75
SKU-04753,NEC,Fiber,4G,15.34,0.1721,758.88,34
SKU-04754,HPE Aruba,Fiber,5G,23.65,0.2547,478.18,39
SKU-04755,ZTE,Microwave,5G,7.14,0.0826,733.35,70
SKU-04756,Ericsson,Fiber,5G,47.03,0.4769,165.38,48
SKU-04757,Ciena,Antenna,4G,13.61,0.1489,186.65,8
SKU-04758,Juniper,Core,4G,21.92,0.2253,422.66,68
SKU-04759,Samsung,Microwave,Dual (4G/5G),16.31,0.1713,1616.34,9
SKU-04760,NEC,Core,4G,12.35,0.1324,623.24,52
SKU-04761,Samsung,Fiber,4G,32.93,0.3353,199.96,70
SKU-04762,Juniper,Core,5G,27.79,0.2847,480.26,31
SKU-04763,Samsung,Fiber,Dual (4G/5G),61.77,0.6178,649.82,28
SKU-04764,Ciena,RAN,5G,20.75,0.2134,135.97,60
SKU-04765,Cisco,Antenna,Dual (4G/5G),12.35,0.1329,328.96,49
SKU-04766,Samsung,Optical Transport,4G,7.56,0.0791,349.15,72
SKU-04767,HPE Aruba,Optical Transport,5G,26.58,0.2819,1696.87,32
SKU-04768,Nokia,Power,4G,11.95,0.1303,435.7,9
SKU-04769,Ericsson,RAN,Dual (4G/5G),20.07,0.2166,1526.88,51
SKU-04770,Ciena,RAN,5G,9.46,0.0972,221.73,9
SKU-04771,Huawei,Optical Transport,4G,21.04,0.2268,625.31,9
SKU-04772,Juniper,Power,5G,30.2,0.3212,133.02,52
SKU-04773,NEC,Small Cell,5G,43.03,0.4373,660.16,77
SKU-04774,Ciena,Antenna,5G,7.48,0.0805,296.03,51
SKU-04775,Cisco,Edge Router,Dual (4G/5G),15.4,0.1669,311.12,66
SKU-04776,NEC,RAN,4G,5.54,0.0681,713.54,31
SKU-04777,HPE Aruba,Power,4G,33.69,0.3391,773.38,8
SKU-04778,Juniper,Fiber,4G,36.62,0.3847,514.9,53
SKU-04779,NEC,Core,4G,19.37,0.2033,1713.28,69
SKU-04780,Samsung,RAN,4G,9.77,0.113,426.18,84
SKU-04781,Ciena,Optical Transport,5G,7.41,0.0813,524.11,65
SKU-04782,Nokia,Fiber,4G,15.88,0.164,498.55,24
SKU-04783,Juniper,Core,Dual (4G/5G),7.57,0.0779,707.01,85
SKU-04784,ZTE,Antenna,4G,26.95,0.275,411.3,12
SKU-04785,HPE Aruba,Core,4G,27.12,0.2911,178.0,86
SKU-04786,Ericsson,RAN,4G,13.49,0.1481,546.19,17
SKU-04787,Juniper,Edge Router,5G,9.1,0.1071,118.09,77
SKU-04788,Cisco,Edge Router,5G,22.06,0.2398,800.75,41
SKU-04789,Ciena,RAN,Dual (4G/5G),30.86,0.3102,1030.62,47
SKU-04790,Samsung,RAN,5G,24.26,0.2459,273.57,60
SKU-04791,Ericsson,Microwave,Dual (4G/5G),28.16,0.3002,266.27,54
SKU-04792,Ericsson,RAN,5G,35.39,0.3652,84.62,86
SKU-04793,HPE Aruba,Core,4G,22.49,0.2376,386.41,24
SKU-04794,NEC,Small Cell,Dual (4G/5G),32.26,0.3312,548.08,52
SKU-04795,Cisco,Power,Dual (4G/5G),10.72,0.1235,526.35,23
SKU-04796,NEC,Cabling,Dual (4G/5G),6.36,0.0739,500.37,73
SKU-04797,Samsung,Core,4G,9.28,0.1093,326.55,21
SKU-04798,Ericsson,Core,5G,50.34,0.5232,836.09,32
SKU-04799,Cisco,RAN,4G,47.94,0.4923,186.24,40
SKU-04800,Cisco,Power,4G,14.15,0.1521,190.03,42
SKU-04801,Huawei,Edge Router,5G,44.16,0.4489,137.07,86
SKU-04802,Ciena,RAN,Dual (4G/5G),22.79,0.2318,238.57,74
SKU-04803,Ericsson,Fiber,5G,19.45,0.2076,161.46,30
SKU-04804,Ericsson,Edge Router,Dual (4G/5G),36.54,0.3667,64.65,83
SKU-04805,Cisco,Core,4G,8.92,0.1083,226.43,5
SKU-04806,NEC,RAN,4G,15.97,0.1727,772.27,85
SKU-04807,Ericsson,Power,5G,23.16,0.2508,508.66,6
SKU-04808,Cisco,Fiber,5G,47.23,0.4777,667.25,40
SKU-04809,Ericsson,Optical Transport,Dual (4G/5G),72.54,0.7443,615.48,60
SKU-04810,Cisco,Microwave,4G,10.05,0.1127,311.53,39
SKU-04811,Huawei,Power,5G,10.73,0.1235,336.03,31
SKU-04812,Ciena,RAN,5G,35.73,0.3609,227.17,71
SKU-04813,Cisco,Cabling,4G,83.92,0.8492,491.86,60
SKU-04814,Ericsson,Power,Dual (4G/5G),12.69,0.1383,3971.53,50
SKU-04815,Samsung,RAN,5G,13.45,0.1424,142.17,24
SKU-04816,Ciena,RAN,5G,15.74,0.1625,896.26,12
SKU-04817,Huawei,Cabling,Dual (4G/5G),11.89,0.137,263.38,76
SKU-04818,Cisco,Optical Transport,4G,12.78,0.1295,1290.5,30
SKU-04819,Samsung,RAN,Dual (4G/5G),18.39,0.187,541.53,78
SKU-04820,Cisco,Fiber,4G,18.83,0.1947,254.97,66
SKU-04821,NEC,Core,4G,8.71,0.1055,334.06,37
SKU-04822,Ericsson,Edge Router,Dual (4G/5G),32.13,0.3326,715.74,65
SKU-04823,Juniper,Microwave,Dual (4G/5G),34.56,0.3531,1559.03,24
SKU-04824,HPE Aruba,Cabling,5G,5.64,0.0645,769.13,72
SKU-04825,Nokia,Optical Transport,5G,19.98,0.2166,282.76,33
SKU-04826,NEC,Small Cell,Dual (4G/5G),30.94,0.3099,595.93,50
SKU-04827,Samsung,Fiber,4G,20.04,0.2006,1447.69,41
SKU-04828,NEC,RAN,4G,15.33,0.1542,585.22,57
SKU-04829,ZTE,Core,5G,18.91,0.1985,363.79,9
SKU-04830,Cisco,Core,4G,28.84,0.3,130.21,70
SKU-04831,Cisco,Power,4G,37.36,0.3861,1078.82,19
SKU-04832,Nokia,Antenna,Dual (4G/5G),11.11,0.1257,363.83,50
SKU-04833,Nokia,Power,4G,12.66,0.1304,228.94,61
SKU-04834,ZTE,RAN,Dual (4G/5G),20.76,0.2128,724.93,12
SKU-04835,Ericsson,Cabling,5G,15.94,0.1643,748.16,41
SKU-04836,HPE Aruba,RAN,5G,27.83,0.2813,192.78,61
SKU-04837,Juniper,Fiber,5G,6.65,0.0714,220.62,18
SKU-04838,Juniper,Cabling,5G,37.84,0.3907,632.94,9
SKU-04839,Huawei,Optical Transport,4G,18.82,0.1955,1061.22,77
SKU-04840,Huawei,Optical Transport,4G,8.78,0.1032,309.92,47
SKU-04841,Ericsson,Fiber,5G,28.89,0.2996,341.85,53
SKU-04842,Huawei,Fiber,4G,11.75,0.1217,232.19,48
SKU-04843,Huawei,Core,4G,19.33,0.2026,1080.66,60
SKU-04844,ZTE,Optical Transport,Dual (4G/5G),15.03,0.1622,682.23,52
SKU-04845,ZTE,Power,Dual (4G/5G),28.7,0.3043,165.35,34
SKU-04846,Huawei,RAN,5G,12.26,0.1393,1523.4,37
SKU-04847,NEC,RAN,4G,7.98,0.0883,6376.94,41
SKU-04848,Ciena,RAN,5G,21.03,0.2233,95.61,54
SKU-04849,Ciena,Microwave,Dual (4G/5G),8.16,0.0876,533.32,11
SKU-04850,Ericsson,Power,4G,5.46,0.0673,117.08,71
SKU-04851,Juniper,Small Cell,4G,17.58,0.1941,318.23,47
SKU-04852,Nokia,Cabling,Dual (4G/5G),14.6,0.1585,124.76,44
SKU-04853,Ericsson,RAN,Dual (4G/5G),6.0,0.0661,1307.97,36
SKU-04854,Huawei,Power,5G,10.66,0.1195,300.54,59
SKU-04855,ZTE,Edge Router,4G,34.99,0.368,905.68,87
SKU-04856,Cisco,RAN,5G,20.13,0.204,463.04,81
SKU-04857,NEC,Small Cell,5G,20.3,0.2126,1577.07,80
SKU-04858,Samsung,Edge Router,4G,21.75,0.2239,153.21,13
SKU-04859,ZTE,Small Cell,4G,12.39,0.1287,69.77,13
SKU-04860,Ciena,Edge Router,4G,10.15,0.1094,253.94,68
SKU-04861,ZTE,Power,5G,36.3,0.3709,299.17,49
SKU-04862,NEC,RAN,5G,31.99,0.3241,112.81,65
SKU-04863,Nokia,Edge Router,Dual (4G/5G),8.3,0.0911,568.73,74
SKU-04864,Huawei,Microwave,5G,16.74,0.1801,547.54,42
SKU-04865,Cisco,Antenna,Dual (4G/5G),15.43,0.1548,1172.22,79
SKU-04866,Ciena,Fiber,Dual (4G/5G),30.23,0.3221,923.21,50
SKU-04867,Ciena,Antenna,4G,12.42,0.1301,270.63,74
SKU-04868,HPE Aruba,Fiber,4G,6.46,0.0771,159.85,68
SKU-04869,Juniper,Antenna,5G,6.23,0.068,102.36,39
SKU-04870,Nokia,Microwave,4G,20.53,0.2132,344.5,16
SKU-04871,Ciena,Edge Router,Dual (4G/5G),12.36,0.1346,339.73,52
SKU-04872,Juniper,Cabling,4G,28.68,0.299,549.03,67
SKU-04873,Ciena,Cabling,4G,14.63,0.1617,109.42,49
SKU-04874,Huawei,Fiber,5G,17.64,0.1922,451.38,10
SKU-04875,Juniper,Microwave,5G,44.77,0.4581,615.28,49
SKU-04876,NEC,RAN,5G,10.18,0.1033,240.19,36
SKU-04877,HPE Aruba,Small Cell,5G,21.79,0.2291,633.36,72
SKU-04878,Huawei,Power,4G,21.73,0.2269,332.8,7
SKU-04879,NEC,RAN,4G,60.63,0.6106,1041.05,6
SKU-04880,Cisco,Fiber,Dual (4G/5G),56.15,0.5617,1270.34,24
SKU-04881,Nokia,Small Cell,4G,10.07,0.107,412.4,87
SKU-04882,Nokia,RAN,4G,17.35,0.1787,802.47,43
SKU-04883,Samsung,Antenna,5G,8.72,0.0969,136.82,16
SKU-04884,Samsung,Small Cell,4G,21.23,0.2275,275.9,65
SKU-04885,Juniper,Small Cell,5G,23.36,0.2424,541.1,40
SKU-04886,Nokia,Small Cell,5G,7.93,0.0983,282.11,13
SKU-04887,Juniper,Power,5G,20.18,0.2062,323.11,48
